population,men,women,white,black,hispanic,asian,native,average_income,poverty,employed,unemployed,winning_party
3122.0,50.35,49.65,47.7,0.3,51.8,0.1,0.0,63432.0,10.2,47.25,6.3,2
17346.0,54.46,45.54,53.6,4.5,39.7,0.2,0.1,54565.0,12.8,39.04,4.6,2
3348.0,50.09,49.91,85.6,0.2,11.7,0.2,0.3,46685.0,17.7,45.04,7.0,2
25689.0,49.59,50.41,62.1,18.8,17.8,0.5,0.2,38121.0,23.1,36.72,7.4,2
3067.0,51.84,48.16,55.8,0.3,43.3,0.0,0.2,54961.0,14.8,52.3,1.5,2
8650.0,48.03,51.97,78.7,0.6,19.1,0.0,0.3,52346.0,21.5,42.44,2.8,2
63420.0,48.59,51.41,0.6,0.0,99.2,0.1,0.0,27133.0,35.0,33.78,15.0,2
63420.0,48.59,51.41,0.6,0.0,99.2,0.1,0.0,27133.0,35.0,33.78,15.0,1
9365.0,51.53,48.47,72.1,2.2,23.2,0.5,0.6,45862.0,21.3,39.83,4.7,2
1139.0,53.38,46.62,57.4,0.3,40.8,0.0,0.0,50000.0,17.0,45.22,2.6,2
1084.0,51.2,48.8,72.6,3.5,22.7,0.0,0.0,46786.0,13.9,40.77,2.4,2
3894.0,54.62,45.38,39.2,0.1,59.4,0.0,0.0,60996.0,6.5,46.92,5.9,2
7541.0,52.45,47.55,47.5,5.7,43.1,0.2,0.5,37883.0,22.2,35.86,5.9,2
1983675.0,48.96,51.04,48.3,15.6,28.2,5.1,0.3,62532.0,13.5,49.15,5.4,2
1983675.0,48.96,51.04,48.3,15.6,28.2,5.1,0.3,62532.0,13.5,49.15,5.4,1
135371.0,48.95,51.05,64.5,7.4,23.8,1.9,0.5,49161.0,16.1,46.44,4.4,2
721.0,49.51,50.49,33.1,3.2,56.3,0.0,0.7,26063.0,17.1,36.06,6.8,2
12755.0,52.94,47.06,40.8,4.6,53.8,0.0,0.2,42441.0,13.7,35.72,9.4,2
1541.0,45.75,54.25,82.5,0.1,15.8,0.3,0.0,37279.0,17.1,42.89,5.2,2
32664.0,49.15,50.85,46.3,9.1,42.1,0.8,0.2,46980.0,19.3,43.8,6.1,2
116906.0,49.48,50.52,54.3,4.0,38.8,1.1,0.2,49662.0,12.9,45.69,3.8,2
1176584.0,50.43,49.57,49.3,7.9,33.9,6.3,0.2,68350.0,13.9,54.89,4.5,2
1176584.0,50.43,49.57,49.3,7.9,33.9,6.3,0.2,68350.0,13.9,54.89,4.5,1
14481.0,48.06,51.94,79.1,9.5,9.3,0.4,0.3,37398.0,18.4,34.16,10.2,2
21456.0,54.65,45.35,79.6,10.8,7.3,0.3,0.1,44396.0,15.8,31.44,9.5,2
40506.0,49.46,50.54,80.7,8.9,8.1,0.2,0.7,48796.0,13.8,41.28,8.3,2
3575.0,48.87,51.13,43.0,6.7,49.7,0.3,0.1,52750.0,18.0,39.1,1.1,2
27015.0,48.82,51.18,27.1,0.1,70.9,1.0,0.4,40781.0,17.9,42.96,5.9,2
48976.0,50.71,49.29,15.9,1.1,81.4,0.5,0.1,44609.0,20.9,38.11,6.6,2
53607.0,49.07,50.93,84.3,2.6,10.3,0.5,0.5,50061.0,14.2,41.76,5.9,2
91518.0,48.94,51.06,45.4,5.8,46.0,1.1,0.1,55740.0,14.8,47.07,5.1,2
70818.0,58.51,41.49,56.9,22.9,17.8,1.2,0.3,41456.0,24.3,33.95,3.4,2
48443.0,49.97,50.03,43.0,24.9,29.4,0.7,0.1,53506.0,18.0,45.08,7.8,2
34667.0,49.61,50.39,64.5,17.0,15.5,1.8,0.3,55793.0,13.2,42.97,6.2,2
269624.0,48.83,51.17,3.5,0.3,95.5,0.5,0.1,40442.0,31.5,38.09,5.7,2
269624.0,48.83,51.17,3.5,0.3,95.5,0.5,0.1,40442.0,31.5,38.09,5.7,1
41430.0,49.13,50.87,45.3,13.8,40.3,0.1,0.1,50145.0,17.5,45.3,5.3,2
5599.0,51.28,48.72,68.3,2.7,26.5,0.1,0.1,50910.0,19.2,45.56,5.6,2
131778.0,51.86,48.14,66.1,9.9,18.5,2.0,0.6,45776.0,18.9,42.16,4.8,2
12972.0,49.45,50.55,59.4,8.0,28.6,0.9,0.7,43913.0,16.5,48.79,5.8,2
21839.0,54.13,45.87,11.1,0.7,88.0,0.1,0.0,29104.0,35.6,29.37,14.5,2
21839.0,54.13,45.87,11.1,0.7,88.0,0.1,0.0,29104.0,35.6,29.37,14.5,1
508313.0,49.2,50.8,60.9,6.0,24.1,6.0,0.2,79123.0,7.0,50.13,4.8,2
508313.0,49.2,50.8,60.9,6.0,24.1,6.0,0.2,79123.0,7.0,50.13,4.8,1
47205.0,50.21,49.79,57.7,1.3,39.2,0.3,0.2,71942.0,10.2,44.49,6.0,2
7777.0,51.02,48.98,36.9,2.3,59.4,0.0,0.9,55000.0,17.9,42.01,4.1,2
63247.0,50.23,49.77,77.5,1.2,18.8,0.5,0.4,59081.0,13.0,43.85,6.0,2
43315.0,49.69,50.31,83.2,5.5,9.6,0.1,0.6,48038.0,13.3,36.85,7.8,2
8481.0,50.54,49.46,33.2,0.0,65.0,0.0,0.2,62500.0,12.3,44.28,7.5,2
18166.0,49.11,50.89,78.8,1.5,18.1,0.4,0.5,46351.0,16.5,45.4,4.5,2
14415.0,49.88,50.12,5.2,0.0,94.1,0.7,0.0,34550.0,34.1,35.7,12.4,2
12152.0,50.72,49.28,5.4,0.5,93.6,0.0,0.1,25988.0,36.2,36.18,10.1,2
12152.0,50.72,49.28,5.4,0.5,93.6,0.0,0.1,25988.0,36.2,36.18,10.1,1
6414.0,51.39,48.61,88.7,0.0,10.9,0.2,0.1,47878.0,10.5,41.36,4.7,2
52182.0,50.64,49.36,87.3,0.5,9.1,0.8,1.0,58835.0,10.2,42.77,5.5,2
120288.0,50.09,49.91,83.8,0.7,10.5,2.1,0.4,53812.0,15.2,47.31,3.6,2
20512.0,49.18,50.82,83.3,0.7,13.2,0.4,0.8,46994.0,16.2,43.42,5.4,2
702.0,60.54,39.46,94.9,0.1,3.3,0.0,0.9,85000.0,4.0,41.74,1.0,2
334977.0,50.31,49.69,84.5,1.2,9.2,1.8,0.3,75961.0,6.2,46.52,3.3,2
20259.0,50.94,49.06,85.4,0.1,8.1,0.5,4.0,63000.0,12.7,39.62,6.2,2
10410.0,50.97,49.03,91.4,0.1,6.2,0.6,0.7,51852.0,12.9,38.71,4.4,2
5020.0,52.45,47.55,89.5,0.0,5.6,0.2,2.7,51700.0,13.1,44.06,4.6,2
9544.0,50.53,49.47,88.1,0.2,10.0,0.4,1.1,46658.0,12.7,50.91,6.4,2
9544.0,50.53,49.47,88.1,0.2,10.0,0.4,1.1,46658.0,12.7,50.91,6.4,1
48504.0,49.7,50.3,86.3,0.5,8.5,0.6,2.5,45422.0,20.9,43.21,6.2,2
10694.0,51.35,48.65,92.4,0.2,4.6,0.1,0.9,57590.0,12.8,43.03,2.9,2
7246.0,50.46,49.54,91.7,0.1,4.5,0.4,1.3,50266.0,11.1,43.5,4.0,2
12651.0,51.08,48.92,83.3,0.3,13.0,0.8,1.0,59312.0,11.6,43.84,2.9,2
11014.0,51.0,49.0,95.3,0.4,2.6,0.6,0.0,86071.0,2.4,42.68,3.4,2
1860.0,51.94,48.06,95.8,0.2,3.6,0.0,0.1,41750.0,12.9,34.19,1.9,2
2307.0,48.29,51.71,88.9,0.1,8.9,0.0,0.0,52917.0,18.0,29.09,1.8,2
1106700.0,50.2,49.8,72.1,1.7,17.9,3.9,0.6,67922.0,10.4,51.02,4.3,2
1106700.0,50.2,49.8,72.1,1.7,17.9,3.9,0.6,67922.0,10.4,51.02,4.3,1
15193.0,50.38,49.62,44.0,0.2,5.3,0.5,47.8,42581.0,28.4,34.54,8.4,2
28892.0,52.99,47.01,86.1,0.9,9.5,0.4,1.0,50928.0,16.9,37.33,6.8,2
20961.0,51.31,48.69,92.1,0.4,5.0,0.2,1.5,50850.0,13.3,41.19,4.8,2
39731.0,51.59,48.41,84.8,0.7,11.4,1.6,0.2,94952.0,7.5,54.64,2.3,2
39731.0,51.59,48.41,84.8,0.7,11.4,1.6,0.2,94952.0,7.5,54.64,2.3,1
63357.0,50.42,49.58,83.4,0.5,12.0,0.8,0.8,66542.0,6.9,44.83,6.5,2
36343.0,50.78,49.22,81.9,0.5,8.2,0.5,7.4,67012.0,11.6,41.51,6.7,2
576496.0,50.46,49.54,83.0,0.5,11.4,1.5,0.4,67042.0,11.8,44.7,4.3,2
29306.0,50.85,49.15,83.6,0.1,13.5,1.2,0.1,74552.0,7.8,49.13,2.4,2
155577.0,49.61,50.39,84.9,0.6,10.1,0.7,1.0,55175.0,14.2,40.44,5.2,2
2700.0,51.96,48.04,91.8,0.1,5.4,0.9,0.2,42444.0,9.2,45.0,1.9,2
244101.0,50.2,49.8,76.7,1.0,17.9,1.1,0.6,62036.0,12.1,47.17,4.8,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
28901.0,49.68,50.32,95.7,0.7,1.3,0.3,0.4,56584.0,11.5,53.09,4.3,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
36054.0,49.06,50.94,94.7,0.8,1.8,0.4,0.1,52251.0,12.8,48.83,4.4,2
36054.0,49.06,50.94,94.7,0.8,1.8,0.4,0.1,52251.0,12.8,48.83,4.4,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
59676.0,49.06,50.94,95.5,0.7,1.4,1.1,0.3,52635.0,11.4,50.53,4.7,2
59676.0,49.06,50.94,95.5,0.7,1.4,1.1,0.3,52635.0,11.4,50.53,4.7,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
36825.0,49.46,50.54,93.0,0.9,2.2,1.9,0.3,61875.0,7.8,53.96,4.4,2
36825.0,49.46,50.54,93.0,0.9,2.2,1.9,0.3,61875.0,7.8,53.96,4.4,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
58691.0,49.41,50.59,94.4,0.8,1.9,0.6,0.3,60602.0,11.8,54.02,3.9,2
58691.0,49.41,50.59,94.4,0.8,1.9,0.6,0.3,60602.0,11.8,54.02,3.9,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
55485.0,48.97,51.03,95.0,0.7,1.5,0.8,0.2,56828.0,10.2,50.64,4.5,2
55485.0,48.97,51.03,95.0,0.7,1.5,0.8,0.2,56828.0,10.2,50.64,4.5,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
43332.0,48.86,51.14,93.5,0.8,2.2,1.0,0.1,50831.0,14.1,50.5,5.6,2
43332.0,48.86,51.14,93.5,0.8,2.2,1.0,0.1,50831.0,14.1,50.5,5.6,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
160985.0,49.03,50.97,89.2,2.5,2.2,3.8,0.2,66906.0,11.3,55.94,4.1,2
160985.0,49.03,50.97,89.2,2.5,2.2,3.8,0.2,66906.0,11.3,55.94,4.1,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
6203.0,50.54,49.46,95.6,1.0,1.3,0.5,0.3,38767.0,15.5,44.88,5.1,2
6203.0,50.54,49.46,95.6,1.0,1.3,0.5,0.3,38767.0,15.5,44.88,5.1,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
48816.0,49.68,50.32,94.2,0.6,1.4,0.3,0.5,62214.0,8.0,52.98,4.4,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
6950.0,49.38,50.62,93.2,0.2,1.8,0.5,0.7,66111.0,7.5,54.19,4.9,2
6950.0,49.38,50.62,93.2,0.2,1.8,0.5,0.7,66111.0,7.5,54.19,4.9,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
0.0,,,,,,,,0.0,,,,2
0.0,,,,,,,,0.0,,,,1
32840.0,48.96,51.04,60.3,28.3,8.8,0.7,0.3,42260.0,19.8,42.13,5.4,2
105105.0,47.84,52.16,77.2,9.5,5.7,5.0,0.2,72265.0,9.8,48.23,3.2,2
